topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Blogs,3,80,model,vector,reaches,maximum length,vector reaches maximum length,0.7167596817016602
Blogs,3,80,model,maximum length,is,l - w + 1,maximum length is l - w + 1,0.5528243780136108
Blogs,3,83,model,fancier terms,call,h,fancier terms call h,0.6890740990638733
Blogs,3,83,model,fancier terms,call,position invariant,fancier terms call position invariant,0.6432821154594421
Blogs,3,83,model,model,In,fancier terms,model In fancier terms,0.5364512205123901
Blogs,3,84,model,position invariance,of,convolutional filters,position invariance of convolutional filters,0.583705484867096
Blogs,3,84,model,model,has,position invariance,model has position invariance,0.5643609762191772
Blogs,3,92,model,convolutional filter,might have,different width,convolutional filter might have different width,0.6116951704025269
Blogs,3,92,model,model,has,convolutional filter,model has convolutional filter,0.5597600340843201
Blogs,3,94,model,h ',across,word,h ' across word,0.7454484701156616
Blogs,3,94,model,word,to get,vector f,word to get vector f,0.6434532403945923
Blogs,3,94,model,max -pooling,on,f,max -pooling on f,0.5567720532417297
Blogs,3,96,model,scanning process,with,different convolutional filters,scanning process with different convolutional filters,0.6496800780296326
Blogs,3,96,model,several times,with,different convolutional filters,several times with different convolutional filters,0.6159746646881104
Blogs,3,96,model,scanning process,has,several times,scanning process has several times,0.5464784502983093
Blogs,3,96,model,model,repeat,scanning process,model repeat scanning process,0.6919410228729248
Blogs,3,97,model,summary scalars,from,different scanning processes,summary scalars from different scanning processes,0.6010446548461914
Blogs,3,97,model,summary scalars,character embedding of,word,summary scalars character embedding of word,0.6368601322174072
Blogs,3,97,model,model,has,summary scalars,model has summary scalars,0.5150643587112427
Blogs,3,98,model,character - based representation,of,word,character - based representation of word,0.5885182619094849
Blogs,3,98,model,model,obtained,character - based representation,model obtained character - based representation,0.5942956209182739
Blogs,3,101,model,two sets of vector representations,for,our words,two sets of vector representations for our words,0.62939453125
Blogs,3,101,model,one,from,glove ( word ) embedding,one from glove ( word ) embedding,0.612097442150116
Blogs,3,101,model,other,from,1d - cnn ( character ) embedding,other from 1d - cnn ( character ) embedding,0.5690129995346069
Blogs,3,101,model,two sets of vector representations,has,one,two sets of vector representations has one,0.5996428728103638
Blogs,3,101,model,model,obtained,two sets of vector representations,model obtained two sets of vector representations,0.5818239450454712
Blogs,3,104,model,concatenation,produces,two matrices,concatenation produces two matrices,0.6628426909446716
Blogs,3,104,model,two matrices,one for,context,two matrices one for context,0.7547421455383301
Blogs,3,104,model,two matrices,other for,query,two matrices other for query,0.6757853627204895
Blogs,3,104,model,model,has,concatenation,model has concatenation,0.5566678643226624
Blogs,3,105,model,height,is,d,height is d,0.6590512990951538
Blogs,3,105,model,d,sum of,d2,d sum of d2,0.6421137452125549
Blogs,3,105,model,model,has,height,model has height,0.5507778525352478
Blogs,3,108,model,concatenated matrices,from,word embedding and the character embedding steps,concatenated matrices from word embedding and the character embedding steps,0.5849976539611816
Blogs,3,108,model,model,has,concatenated matrices,model has concatenated matrices,0.6014061570167542
Blogs,3,112,model,input vector y,into,single layer,input vector y into single layer,0.528903067111969
Blogs,3,112,model,input vector y,three things will happen before,output z is produced,input vector y three things will happen before output z is produced,0.6680402159690857
Blogs,3,112,model,single layer,of,feed forward neural network,single layer of feed forward neural network,0.5854779481887817
Blogs,3,112,model,model,insert,input vector y,model insert input vector y,0.6754369139671326
Blogs,3,115,model,remaining fraction,permitted to pass through,network untransformed,remaining fraction permitted to pass through network untransformed,0.7282444834709167
Blogs,3,115,model,model,In,highway network,model In highway network,0.5203002095222473
Blogs,3,116,model,fractions,managed by,t,fractions managed by t,0.6952972412109375
Blogs,3,116,model,fractions,managed by,transform gate,fractions managed by transform gate,0.7154518961906433
Blogs,3,116,model,fractions,managed by,( 1 - t ),fractions managed by ( 1 - t ),0.696894645690918
Blogs,3,116,model,fractions,managed by,carry gate,fractions managed by carry gate,0.6815973520278931
Blogs,3,116,model,t,has,transform gate,t has transform gate,0.6230713725090027
Blogs,3,116,model,( 1 - t ),has,carry gate,( 1 - t ) has carry gate,0.5964239239692688
Blogs,3,118,model,open,in,app,open in app,0.6005759239196777
Blogs,3,118,model,open,Upon,exiting,open Upon exiting,0.6840267181396484
Blogs,3,118,model,app,Upon,exiting,app Upon exiting,0.6774815320968628
Blogs,3,118,model,transformed fraction,of,input,transformed fraction of input,0.6075083017349243
Blogs,3,118,model,transformed fraction,summed with,untransformed fraction,transformed fraction summed with untransformed fraction,0.5896160006523132
Blogs,3,118,model,upgrade,has,open,upgrade has open,0.6405450701713562
Blogs,3,118,model,upgrade,has,transformed fraction,upgrade has transformed fraction,0.612041711807251
Blogs,3,118,model,open,has,transformed fraction,open has transformed fraction,0.5901205539703369
Blogs,3,118,model,exiting,has,network,exiting has network,0.599574625492096
Blogs,3,118,model,exiting,has,transformed fraction,exiting has transformed fraction,0.5874109268188477
Blogs,3,118,model,network,has,transformed fraction,network has transformed fraction,0.6142281889915466
Blogs,3,119,model,highway network 's role,adjust,relative contribution,highway network 's role adjust relative contribution,0.6188538670539856
Blogs,3,119,model,relative contribution,from,word embedding and the character embedding steps,relative contribution from word embedding and the character embedding steps,0.5801364779472351
Blogs,3,119,model,model,has,highway network 's role,model has highway network 's role,0.5309397578239441
Blogs,3,122,model,outputs,of,highway network,outputs of highway network,0.5957189202308655
Blogs,3,122,model,highway network,are,two matrices,highway network are two matrices,0.5858877897262573
Blogs,3,122,model,highway network,one for,query,highway network one for query,0.7005670070648193
Blogs,3,122,model,two matrices,one for,context,two matrices one for context,0.7547421455383301
Blogs,3,122,model,query,has,d-by -j matrix,query has d-by -j matrix,0.5526731610298157
Blogs,3,122,model,model,has,outputs,model has outputs,0.5564337968826294
Blogs,3,123,model,adjusted vector representations,of,words,adjusted vector representations of words,0.6148231625556946
Blogs,3,123,model,adjusted vector representations,of,context,adjusted vector representations of context,0.5995935797691345
Blogs,3,123,model,words,in,query,words in query,0.517264723777771
Blogs,3,123,model,context,from,word and character embedding steps,context from word and character embedding steps,0.5756201148033142
Blogs,3,123,model,model,represent,adjusted vector representations,model represent adjusted vector representations,0.6370477676391602
Blogs,3,124,model,model,Step 5 .,contextual embedding,model Step 5 . contextual embedding,0.544873058795929
Blogs,3,126,model,word representations,n't take into account,words ' contextual meaning,word representations n't take into account words ' contextual meaning,0.7275159955024719
Blogs,3,127,model,pair of homonyms,such as,words,pair of homonyms such as words,0.6272294521331787
Blogs,3,127,model,word and character embedding alone,has,pair of homonyms,word and character embedding alone has pair of homonyms,0.5883234739303589
Blogs,3,127,model,words,has,tear,words has tear,0.5791891813278198
Blogs,3,127,model,model,rely on,word and character embedding alone,model rely on word and character embedding alone,0.716202974319458
Blogs,3,129,model,embedding mechanism,can understand,word,embedding mechanism can understand word,0.6829057335853577
Blogs,3,129,model,word,in,its context,word in its context,0.5676901340484619
Blogs,3,131,model,contextual embedding layer,consists of,long- short - term-memory ( lstm ) sequences,contextual embedding layer consists of long- short - term-memory ( lstm ) sequences,0.6256505846977234
Blogs,3,131,model,model,has,contextual embedding layer,model has contextual embedding layer,0.5365297198295593
Blogs,3,133,model,input sequence ( such as a string of text ),into,normal forward lstm layer,input sequence ( such as a string of text ) into normal forward lstm layer,0.523936927318573
Blogs,3,133,model,output sequence,for,each timestep,output sequence for each timestep,0.628809928894043
Blogs,3,133,model,output sequence,encode,information,output sequence encode information,0.772636353969574
Blogs,3,133,model,information,from,timestep,information from timestep,0.5170345306396484
Blogs,3,133,model,information,from,past timesteps,information from past timesteps,0.5296903848648071
Blogs,3,133,model,information,as well as,past timesteps,information as well as past timesteps,0.6082490682601929
Blogs,3,133,model,input sequence ( such as a string of text ),has,output sequence,input sequence ( such as a string of text ) has output sequence,0.5718197822570801
Blogs,3,133,model,model,enter,input sequence ( such as a string of text ),model enter input sequence ( such as a string of text ),0.6449017524719238
Blogs,3,134,model,output embedding,for,each word,output embedding for each word,0.6228036284446716
Blogs,3,134,model,output embedding,for,words,output embedding for words,0.6449636816978455
Blogs,3,134,model,contextual information,from,words,contextual information from words,0.5492056608200073
Blogs,3,139,model,character embedding step,converts,context tokens,character embedding step converts context tokens,0.6212464570999146
Blogs,3,139,model,character embedding step,converts,query tokens,character embedding step converts query tokens,0.649284303188324
Blogs,3,139,model,context tokens,into,d2 - by -t matrix,context tokens into d2 - by -t matrix,0.5608829259872437
Blogs,3,139,model,context tokens,into,d2 - by - j matrix,context tokens into d2 - by - j matrix,0.5715814232826233
Blogs,3,139,model,query tokens,into,d2 - by - j matrix,query tokens into d2 - by - j matrix,0.58951735496521
Blogs,3,139,model,model,has,character embedding step,model has character embedding step,0.5281268954277039
Blogs,3,140,model,model,explain,1d - cnn,model explain 1d - cnn,0.6719731092453003
Blogs,3,143,model,model,has,( backwards ) and future ( forward ) states,model has ( backwards ) and future ( forward ) states,0.5879483222961426
Blogs,3,144,model,contextual information,about,surrounding phrases,contextual information about surrounding phrases,0.6546406149864197
Blogs,3,144,model,surrounding phrases,of,word,surrounding phrases of word,0.5961940288543701
Blogs,3,144,model,model,has,each word representation,model has each word representation,0.5411648154258728
Blogs,3,145,model,output,of,contextual embedding step,output of contextual embedding step,0.5227981805801392
Blogs,3,145,model,contextual embedding step,is,two matrices,contextual embedding step is two matrices,0.5398390889167786
Blogs,3,145,model,two matrices,other from,query,two matrices other from query,0.6261128783226013
Blogs,3,145,model,model,has,output,model has output,0.5534584522247314
Blogs,3,146,model,model,has,bidaf paper,model has bidaf paper,0.6197032928466797
Blogs,3,149,model,contextual embedding step,uses,bi-lstm,contextual embedding step uses bi-lstm,0.5600143074989319
Blogs,3,149,model,bi-lstm,to embed,contextual information,bi-lstm to embed contextual information,0.6883023381233215
Blogs,3,149,model,contextual information,into,output matrices h and u,contextual information into output matrices h and u,0.5641095042228699
Blogs,3,149,model,model,has,contextual embedding step,model has contextual embedding step,0.5588962435722351
Blogs,3,150,model,embedding layers,in,bidaf,embedding layers in bidaf,0.5456404089927673
Blogs,3,151,model,embedding outputs h and u,carry within,"syntactic , semantic as well as contextual information","embedding outputs h and u carry within syntactic , semantic as well as contextual information",0.6898051500320435
Blogs,3,151,model,"syntactic , semantic as well as contextual information",from,all words,"syntactic , semantic as well as contextual information from all words",0.5546777248382568
Blogs,3,151,model,all words,in,query and the context,all words in query and the context,0.5323838591575623
Blogs,3,152,model,h and u,in,next step,h and u in next step,0.5705700516700745
Blogs,3,152,model,h and u,fuse together,information,h and u fuse together information,0.6963339447975159
Blogs,3,152,model,next step,has,attention step,next step has attention step,0.6351919174194336
Blogs,3,152,model,model,use,h and u,model use h and u,0.7107677459716797
Blogs,3,155,model,model upgrade open in,has,app,model upgrade open in has app,0.6340571641921997
Blogs,3,34,results,results,has,glove representations,results has glove representations,0.5334563255310059
Blogs,3,54,results,word,has,underestimate,word has underestimate,0.631636381149292
Blogs,3,82,results,values,within,convolution filter h,values within convolution filter h,0.6917004585266113
Blogs,3,82,results,do n't change,as,h,do n't change as h,0.6111190915107727
Blogs,3,82,results,h,slides through,word,h slides through word,0.7996736764907837
Blogs,3,82,results,values,has,do n't change,values has do n't change,0.6144164800643921
Blogs,3,82,results,convolution filter h,has,do n't change,convolution filter h has do n't change,0.5695825815200806
Blogs,3,99,results,end,of,little digression,end of little digression,0.6614987850189209
Blogs,3,99,results,little digression,on,1d - cnn,little digression on 1d - cnn,0.547106146812439
Blogs,3,106,results,same,as,predecessor matrices,same as predecessor matrices,0.5775545239448547
Blogs,3,106,results,j,for,query matrix,j for query matrix,0.6363967061042786
Blogs,3,106,results,results,has,lengths,results has lengths,0.43406230211257935
Blogs,3,120,results,oov word,such as,misunderestimate,oov word such as misunderestimate,0.6303461790084839
Blogs,3,120,results,relative importance,of,word 's 1d - cnn representation,relative importance of word 's 1d - cnn representation,0.5691156983375549
Blogs,3,120,results,increase,has,relative importance,increase has relative importance,0.5369927287101746
Blogs,3,121,results,common and unambiguous english word,such as,table,common and unambiguous english word such as table,0.6428605914115906
Blogs,3,121,results,common and unambiguous english word,to have,more equal contribution,common and unambiguous english word to have more equal contribution,0.6126974821090698
Blogs,3,121,results,more equal contribution,from,glove and 1d - cnn,more equal contribution from glove and 1d - cnn,0.5980823040008545
Blogs,3,128,results,results,might confuse,our model,results might confuse our model,0.7442048788070679
Blogs,3,138,results,answer,found,verbatim,answer found verbatim,0.6214848756790161
Blogs,3,138,results,verbatim,in,context,verbatim in context,0.5337438583374023
Blogs,3,138,results,results,Notice,answer,results Notice answer,0.5692696571350098
Blogs,3,142,results,ca n't sleep well,without understanding,every moving part,ca n't sleep well without understanding every moving part,0.8199056386947632
Blogs,3,142,results,results,are,type of person,results are type of person,0.485649973154068
Blogs,4,4,baselines,agents,rst train,machine learning methods,agents rst train machine learning methods,0.7049789428710938
Blogs,4,4,baselines,agents,using,machine learning methods,agents using machine learning methods,0.6613703370094299
Blogs,4,4,baselines,machine learning methods,before,continuous learning,machine learning methods before continuous learning,0.6047047972679138
Blogs,4,4,baselines,continuous learning,through,rl,continuous learning through rl,0.6742528080940247
Blogs,4,7,baselines,direct and accurate answers,to,user queries,direct and accurate answers to user queries,0.5629478693008423
Blogs,4,12,baselines,information,has,state tracker,information has state tracker,0.5815158486366272
Blogs,4,17,experiments,task - oriented agents,have access to,external database,task - oriented agents have access to external database,0.6054092049598694
Blogs,4,13,model,essential information,has,dialog policy,essential information has dialog policy,0.5763856172561646
Blogs,4,13,model,model,Tracking,state of the conversation,model Tracking state of the conversation,0.8081952333450317
Blogs,4,13,model,model,Tracking,essential information,model Tracking essential information,0.8109878301620483
Blogs,4,16,model,4 components,in,task - oriented conversational ai,4 components in task - oriented conversational ai,0.5108518600463867
Blogs,4,22,model,top- and low-level processes,captured using,reinforcement learning ( rl ) framework,top- and low-level processes captured using reinforcement learning ( rl ) framework,0.7021026611328125
Blogs,4,22,model,model,formulated using,markov decision processes ( mdps ),model formulated using markov decision processes ( mdps ),0.7225844860076904
Blogs,4,24,model,agent,receives,reward,agent receives reward,0.6795347332954407
Blogs,4,24,model,agent,observes,new state,agent observes new state,0.7013369202613831
Blogs,4,24,model,reward,observes,new state,reward observes new state,0.700516402721405
Blogs,4,24,model,new state,repeating,cycle,new state repeating cycle,0.7857876420021057
Blogs,4,24,model,cycle,until,end,cycle until end,0.7840014100074768
Blogs,4,24,model,model,has,agent,model has agent,0.5836576819419861
Blogs,4,25,model,agent,nd,optimal policies,agent nd optimal policies,0.6142334938049316
Blogs,4,25,model,optimal policies,maximise,expected rewards,optimal policies maximise expected rewards,0.7056490778923035
Blogs,4,25,model,model,has,objective,model has objective,0.5278581380844116
Blogs,4,26,model,rl,where,state-action space,rl where state-action space,0.6243921518325806
Blogs,4,26,model,state-action space,map to,different reward functions,state-action space map to different reward functions,0.6714636087417603
Blogs,4,32,model,user input and knowledge,into,neural semantic representations ( embeddings ),user input and knowledge into neural semantic representations ( embeddings ),0.5643311738967896
Blogs,4,32,model,reasoning,in,neural space,reasoning in neural space,0.5524348616600037
Blogs,4,32,model,reasoning,to generate,answer vector,reasoning to generate answer vector,0.7252705693244934
Blogs,4,32,model,model,Encoding,user input and knowledge,model Encoding user input and knowledge,0.7845951914787292
Blogs,4,9,results,smooth interactions,with,user,smooth interactions with user,0.6733927130699158
Blogs,4,9,results,results,Provide,smooth interactions,results Provide smooth interactions,0.5788649916648865
Blogs,4,28,results,reward functions,seems,contradictory,reward functions seems contradictory,0.6641049981117249
Blogs,4,28,results,contradictory,in terms of,cps,contradictory in terms of cps,0.7498951554298401
Blogs,4,28,results,cps,between,task - oriented and chitchat,cps between task - oriented and chitchat,0.6854963898658752
Blogs,4,28,results,results,has,reward functions,results has reward functions,0.5029773116111755
Blogs,4,29,results,microsoft xiaoice,optimised for,expected cps,microsoft xiaoice optimised for expected cps,0.7390678524971008
Blogs,4,29,results,results,has,microsoft xiaoice,results has microsoft xiaoice,0.5458967685699463
Blogs,4,30,results,results,has,development of neural methods,results has development of neural methods,0.5427517294883728
Blogs,5,4,experiments,our ai system,should be able to,figure out,our ai system should be able to figure out,0.7558225989341736
Blogs,5,4,experiments,our ai system,subject being referenced to,women 's face,our ai system subject being referenced to women 's face,0.6173783540725708
Blogs,5,4,experiments,figure out,subject being referenced to,women 's face,figure out subject being referenced to women 's face,0.6103244423866272
Blogs,5,20,experiments,at least 3 questions ( 5.4 questions,per,image,at least 3 questions ( 5.4 questions per image,0.6234473586082458
Blogs,5,20,experiments,image,10,ground - truth answers,image 10 ground - truth answers,0.575933039188385
Blogs,5,20,experiments,ground - truth answers,from,unique workers,ground - truth answers from unique workers,0.5145652294158936
Blogs,5,3,model,question,should have,common-sense knowledge,question should have common-sense knowledge,0.6657445430755615
Blogs,5,8,model,get started open,build,ai system,get started open build ai system,0.784969687461853
Blogs,5,8,model,ai system,takes as input,image,ai system takes as input image,0.7042003273963928
Blogs,5,8,model,ai system,takes as input,"free-form , openended , or natural language question","ai system takes as input free-form , openended , or natural language question",0.6399048566818237
Blogs,5,8,model,ai system,produces,natural language answer,ai system produces natural language answer,0.5732964277267456
Blogs,5,8,model,"free-form , openended , or natural language question",about,image,"free-form , openended , or natural language question about image",0.6340099573135376
Blogs,5,8,model,natural language answer,as,output,natural language answer as output,0.5155349373817444
Blogs,5,8,model,model,has,get started open,model has get started open,0.606453537940979
Blogs,5,9,model,visual and textual knowledge,from,inputs ( image and question,visual and textual knowledge from inputs ( image and question,0.5244994759559631
Blogs,5,9,model,visual and textual knowledge,combine,two data streams,visual and textual knowledge combine two data streams,0.6443504095077515
Blogs,5,9,model,advanced knowledge,to generate,answer,advanced knowledge to generate answer,0.7054067254066467
Blogs,5,9,model,answer,has,question,answer has question,0.6225500106811523
Blogs,5,9,model,model,learn,visual and textual knowledge,model learn visual and textual knowledge,0.6483874320983887
Blogs,5,16,model,each level,of,question representation,each level of question representation,0.5996202826499939
Blogs,5,16,model,joint question and image co-attention maps,combined,recursively,joint question and image co-attention maps combined recursively,0.604141116142273
Blogs,5,16,model,distribution,over,answers,distribution over answers,0.7464317679405212
Blogs,5,16,model,each level,has,joint question and image co-attention maps,each level has joint question and image co-attention maps,0.5983456373214722
Blogs,5,16,model,question representation,has,joint question and image co-attention maps,question representation has joint question and image co-attention maps,0.5716607570648193
Blogs,5,16,model,model,For,each level,model For each level,0.6538668870925903
Blogs,5,19,model,model,proposes,two co-attention mechanisms,model proposes two co-attention mechanisms,0.6706653237342834
Blogs,5,21,model,model,as,k-class classification problem,model as k-class classification problem,0.5288165807723999
Blogs,5,22,model,hierarchical question - image co-attention,for,visual question answering,hierarchical question - image co-attention for visual question answering,0.5402608513832092
Blogs,5,25,model,model,focus on,question attention,model focus on question attention,0.7843480110168457
Blogs,5,26,model,novel multi-modal attention model,for,vqa,novel multi-modal attention model for vqa,0.5850293636322021
Blogs,5,26,model,model,presents,novel multi-modal attention model,model presents novel multi-modal attention model,0.5911452174186707
Blogs,5,27,model,novel mechanism,jointly reasons for,visual attention and question attention,novel mechanism jointly reasons for visual attention and question attention,0.6626843214035034
Blogs,5,27,model,model,proposes,novel mechanism,model proposes novel mechanism,0.7288005948066711
Blogs,5,28,model,image representation,to guide,question attention,image representation to guide question attention,0.6293826103210449
Blogs,5,28,model,question representation ( s ),to guide,image attention,question representation ( s ) to guide image attention,0.6577883958816528
Blogs,5,28,model,model,has,image representation,model has image representation,0.5320811867713928
Blogs,5,31,model,words,embedded in,vector space,words embedded in vector space,0.6537963151931763
Blogs,5,31,model,vector space,through,embedding matrix,vector space through embedding matrix,0.6402916312217712
Blogs,5,31,model,word level,has,words,word level has words,0.620680034160614
Blogs,5,31,model,model,At,word level,model At word level,0.5542347431182861
Blogs,5,32,model,1 - dimensional convolution neural networks,used on,word representations,1 - dimensional convolution neural networks used on word representations,0.6430030465126038
Blogs,5,32,model,1 - dimensional convolution neural networks,combine,various n-gram responses,1 - dimensional convolution neural networks combine various n-gram responses,0.6716233491897583
Blogs,5,32,model,word representations,with,temporal filters,word representations with temporal filters,0.5980136394500732
Blogs,5,32,model,temporal filters,of,varying support,temporal filters of varying support,0.5835280418395996
Blogs,5,32,model,temporal filters,to capture,information,temporal filters to capture information,0.7058480978012085
Blogs,5,32,model,information,contained in,"unigrams , bigrams , and trigrams","information contained in unigrams , bigrams , and trigrams",0.684658944606781
Blogs,5,32,model,various n-gram responses,by pooling them into,single phrase - level representation,various n-gram responses by pooling them into single phrase - level representation,0.6941105127334595
Blogs,5,32,model,phrase level,has,1 - dimensional convolution neural networks,phrase level has 1 - dimensional convolution neural networks,0.563528299331665
Blogs,5,32,model,model,At,phrase level,model At phrase level,0.5453327894210815
Blogs,5,34,model,recurrent neural network,to encode,entire question,recurrent neural network to encode entire question,0.7473205924034119
Blogs,5,34,model,question level,has,recurrent neural network,question level has recurrent neural network,0.616329550743103
Blogs,5,34,model,model,At,question level,model At question level,0.5807465314865112
Blogs,5,35,model,model,has,image and question attention maps,model has image and question attention maps,0.5567782521247864
Blogs,5,36,model,first mechanism,called,parallel co-attention,first mechanism called parallel co-attention,0.6222692131996155
Blogs,5,36,model,first mechanism,generates,image and question attention simultaneously,first mechanism generates image and question attention simultaneously,0.6366239190101624
Blogs,5,36,model,parallel co-attention,generates,image and question attention simultaneously,parallel co-attention generates image and question attention simultaneously,0.6329327821731567
Blogs,5,36,model,model,has,first mechanism,model has first mechanism,0.562108039855957
Blogs,5,37,model,sequentially alternates,between,generating image and question attentions,sequentially alternates between generating image and question attentions,0.6603378653526306
Blogs,5,38,model,co-attention mechanisms,executed at,all three levels,co-attention mechanisms executed at all three levels,0.6193385124206543
Blogs,5,38,model,all three levels,of,question hierarchy,all three levels of question hierarchy,0.6046931147575378
Blogs,5,38,model,model,has,co-attention mechanisms,model has co-attention mechanisms,0.5356861352920532
Blogs,5,39,model,implementation,of,parallel co-attention model,implementation of parallel co-attention model,0.5759005546569824
Blogs,5,41,model,parallel co-attention,attends to,image and question simultaneously,parallel co-attention attends to image and question simultaneously,0.7395555973052979
Blogs,5,41,model,model,has,parallel co-attention,model has parallel co-attention,0.5636749863624573
Blogs,5,42,model,connected,by calculating,similarity,connected by calculating similarity,0.7057574987411499
Blogs,5,42,model,similarity,between,image and question features,similarity between image and question features,0.661630392074585
Blogs,5,42,model,image and question features,at,all pairs,image and question features at all pairs,0.4956609904766083
Blogs,5,42,model,all pairs,of,image-locations and question -locations,all pairs of image-locations and question -locations,0.612071692943573
Blogs,5,42,model,model,has,image and question,model has image and question,0.5881458520889282
Blogs,5,44,model,affinity matrix c,as,feature,affinity matrix c as feature,0.539795458316803
Blogs,5,44,model,affinity matrix c,has,image and question attention maps,affinity matrix c has image and question attention maps,0.5205664038658142
Blogs,5,44,model,feature,has,image and question attention maps,feature has image and question attention maps,0.599687933921814
Blogs,5,45,model,image and question attention vectors,calculated as,weighted sum,image and question attention vectors calculated as weighted sum,0.5853613018989563
Blogs,5,45,model,weighted sum,of,image features and question features,weighted sum of image features and question features,0.5833389163017273
Blogs,5,6,results,humans,easy for,answer,humans easy for answer,0.7894855737686157
Blogs,5,6,results,humans,see,image,humans see image,0.5910613536834717
Blogs,5,6,results,question,using,our commonsense knowledge,question using our commonsense knowledge,0.661725640296936
Blogs,5,6,results,answer,has,question,answer has question,0.6225500106811523
Blogs,5,6,results,results,As,humans,results As humans,0.5383623242378235
Blogs,5,6,results,results,see,image,results see image,0.6108360290527344
Blogs,5,13,results,ai system,by,number of questions it answers,ai system by number of questions it answers,0.57853764295578
Blogs,5,13,results,number of questions it answers,has,correctly,number of questions it answers has correctly,0.5694257616996765
Blogs,5,13,results,results,evaluate,ai system,results evaluate ai system,0.650922417640686
Blogs,6,23,ablation-analysis,40 % questions,are,  yes / no   questions,40 % questions are   yes / no   questions,0.5456987619400024
Blogs,6,23,ablation-analysis,ablation analysis,Around,40 % questions,ablation analysis Around 40 % questions,0.687505304813385
Blogs,6,20,baselines,two modalities,produce,answer,two modalities produce answer,0.6865079402923584
Blogs,6,20,baselines,answer,multiple,choice,answer multiple choice,0.7557334899902344
Blogs,6,20,baselines,baselines,has,two modalities,baselines has two modalities,0.5920230150222778
Blogs,6,25,baselines,questions,without looking at,images,questions without looking at images,0.6924498677253723
Blogs,6,25,baselines,answer,has,questions,answer has questions,0.5861315131187439
Blogs,6,28,baselines,baseline models,has,random selection prior,baseline models has random selection prior,0.5318406224250793
Blogs,6,28,baselines,baseline models,has,always answer,baseline models has always answer,0.5913687944412231
Blogs,6,28,baselines,random selection prior,has,yes   ),random selection prior has yes   ),0.5809537768363953
Blogs,6,28,baselines,random selection prior,has,always answer,random selection prior has always answer,0.5938412547111511
Blogs,6,28,baselines,yes   ),has,always answer,yes   ) has always answer,0.5947673916816711
Blogs,6,28,baselines,baselines,has,baseline models,baselines has baseline models,0.5690722465515137
Blogs,6,29,baselines,2 - channel model,using,vision and language models,2 - channel model using vision and language models,0.6528878211975098
Blogs,6,29,baselines,2 - channel model,followed by,softmax,2 - channel model followed by softmax,0.6320528984069824
Blogs,6,29,baselines,softmax,over,( k = 1000 ) most frequent answers,softmax over ( k = 1000 ) most frequent answers,0.6363362669944763
Blogs,6,30,baselines,bow q + i method,has,concatenate bow q and i embeddings,bow q + i method has concatenate bow q and i embeddings,0.5517870783805847
Blogs,6,30,baselines,baselines,has,bow q + i method,baselines has bow q + i method,0.5250204801559448
Blogs,6,32,baselines,image embedding,transformed to,1024 - dim,image embedding transformed to 1024 - dim,0.6912571787834167
Blogs,6,32,baselines,1024 - dim,using,fc layer,1024 - dim using fc layer,0.6712774634361267
Blogs,6,32,baselines,tanh nonlinearity,followed by,element - wise multiplication,tanh nonlinearity followed by element - wise multiplication,0.6918802261352539
Blogs,6,32,baselines,element - wise multiplication,of,image and question vectors,element - wise multiplication of image and question vectors,0.6143416166305542
Blogs,6,32,baselines,lstm q + i,has,deeper lstm q + norm i,lstm q + i has deeper lstm q + norm i,0.6331019401550293
Blogs,6,32,baselines,baselines,has,lstm q + i,baselines has lstm q + i,0.5662987232208252
Blogs,6,42,baselines,baselines,has,deeper lstm q,baselines has deeper lstm q,0.5777552127838135
Blogs,6,7,experiments,second version,starting on,27th april 2017 ( today ),second version starting on 27th april 2017 ( today ),0.6780718564987183
Blogs,6,13,experiments,amt,to crowdsource,task of collecting questions and answers,amt to crowdsource task of collecting questions and answers,0.7732805013656616
Blogs,6,13,experiments,task of collecting questions and answers,for,ms coco dataset ( > 200 k images ),task of collecting questions and answers for ms coco dataset ( > 200 k images ),0.5765953660011292
Blogs,6,16,experiments,exhaustive analysis,of,dataset,exhaustive analysis of dataset,0.6198597550392151
Blogs,6,16,experiments,exhaustive analysis,to establish,diversity,exhaustive analysis to establish diversity,0.6956278085708618
Blogs,6,16,experiments,dataset,to establish,diversity,dataset to establish diversity,0.6605679988861084
Blogs,6,16,experiments,question - answers,differ from,standard image captioning datasets,question - answers differ from standard image captioning datasets,0.5162590742111206
Blogs,6,18,experiments,workers,shown,previous questions,workers shown previous questions,0.6702921390533447
Blogs,6,18,experiments,previous questions,writing,new questions,previous questions writing new questions,0.5568267107009888
Blogs,6,18,experiments,new questions,to increase,diversity,new questions to increase diversity,0.7089534401893616
Blogs,6,19,experiments,answers,collected from,multiple users,answers collected from multiple users,0.6945961117744446
Blogs,6,19,experiments,discrepancies,in,answers,discrepancies in answers,0.5638257265090942
Blogs,6,26,experiments,label,if,question,label if question,0.6637109518051147
Blogs,6,26,experiments,question,could be,answered,question could be answered,0.6992555856704712
Blogs,6,26,experiments,answered,using,common sense,answered using common sense,0.7461076378822327
Blogs,6,36,experiments,vision only model,performs,even worse,vision only model performs even worse,0.615168571472168
Blogs,6,36,experiments,even worse,than,model,even worse than model,0.6351568698883057
Blogs,6,36,experiments,  yes  ,as,answer,  yes   as answer,0.5380361080169678
