topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
summarization,6,21,model,data embeddings,combined through,early fusion approach
summarization,6,21,model,data embeddings,combined through,late fusion approach
summarization,6,21,model,Model,has,architecture
summarization,6,23,model,trained ( W/O ),completely ignores,date embeddings
summarization,6,23,model,Model,has,third model
summarization,6,37,model,multimodal architecture,to conduct,emoji prediction
summarization,6,37,model,emoji prediction,based on,deep neural networks
summarization,6,37,model,Model,has,multimodal architecture
summarization,6,17,results,meaning,across,seasons
summarization,6,25,results,Results,has,"Precision , Recall , and F1 scores"
summarization,6,26,results,time information,using,early fusion
summarization,6,26,results,Early model,outperforms,other models
summarization,6,26,results,time information,has,Early model
summarization,6,26,results,early fusion,has,Early model
summarization,6,35,results,top 10 associated emojis per season,for,pine emoji
summarization,6,35,results,Results,Check out,top 10 associated emojis per season
summarization,7,16,ablation-analysis,linear model,with,L1 regularization
summarization,7,16,ablation-analysis,Ablation analysis,training,linear model
summarization,7,17,ablation-analysis,"single "" sentiment neuron """,highly predictive of,sentiment value
summarization,7,17,ablation-analysis,Ablation analysis,realized there actually existed,"single "" sentiment neuron """
summarization,7,36,ablation-analysis,negative update,after,lost
summarization,7,36,ablation-analysis,negative update,after,larger update
summarization,7,36,ablation-analysis,larger update,at,sentence 's end
summarization,7,97,ablation-analysis,Ablation analysis,has,Lesson learned to avoid
summarization,7,101,ablation-analysis,strongly indicative words,like,""" best "" or "" horrendous """
summarization,7,101,ablation-analysis,""" best "" or "" horrendous """,cause,particularly big shifts
summarization,7,101,ablation-analysis,particularly big shifts,in,color
summarization,7,101,ablation-analysis,Ablation analysis,Note,strongly indicative words
summarization,7,11,experimental-setup,multiplicative LSTM,with,"4,096 units"
summarization,7,11,experimental-setup,multiplicative LSTM,to predict,next character
summarization,7,11,experimental-setup,"4,096 units",on,corpus
summarization,7,11,experimental-setup,corpus,of,82 million Amazon reviews
summarization,7,11,experimental-setup,next character,in,chunk of text
summarization,7,11,experimental-setup,Experimental setup,trained,multiplicative LSTM
summarization,7,12,experimental-setup,Training,took,one month
summarization,7,12,experimental-setup,one month,across,four NVIDIA Pascal GPUs
summarization,7,12,experimental-setup,our model,processing,"12,500 characters per second"
summarization,7,12,experimental-setup,Experimental setup,has,Training
summarization,7,24,experimental-setup,package,received,blank
summarization,7,24,experimental-setup,Experimental setup,has,package
summarization,7,55,experimental-setup,random samples,from,model
summarization,7,55,experimental-setup,random samples,after fixing,sentiment unit 's value
summarization,7,55,experimental-setup,sentiment unit 's value,to determine,sentiment
summarization,7,55,experimental-setup,sentiment,of,review
summarization,7,55,experimental-setup,Experimental setup,select,random samples
summarization,7,56,experimental-setup,prefix,through,model
summarization,7,56,experimental-setup,prefix,select,high - likelihood samples
summarization,7,56,experimental-setup,I could n't figure out,through,model
summarization,7,56,experimental-setup,Experimental setup,pass,prefix
summarization,7,74,experimental-setup,Scrap off,has,everytime
summarization,7,74,experimental-setup,Experimental setup,has,Scrap off
summarization,7,78,experimental-setup,warning,on,box
summarization,7,6,experiments,number of labeled examples,takes,two variants
summarization,7,6,experiments,two variants,of,our model
summarization,7,6,experiments,fully supervised approaches,trained with,"6,920 examples"
summarization,7,39,experiments,labels,for,important problems
summarization,7,39,experiments,important problems,where,reward
summarization,7,39,experiments,reward,is worth the effort,self-driving
summarization,7,54,experiments,synthetic text,generated by,trained model
summarization,7,57,experiments,Unsupervised Sentiment Neuron SENTIMENT,FIXED TO,POSITIVE SENTIMENT
summarization,7,57,experiments,POSITIVE SENTIMENT,FIXED TO,NEGATIVE
summarization,7,4,model,"distinct "" sentiment neuron """,contains,sentiment signal
summarization,7,4,model,"distinct "" sentiment neuron """,almost all of,sentiment signal
summarization,7,13,model,"4,096 units",regarded as,feature vector
summarization,7,13,model,feature vector,string read by,model
summarization,7,13,model,Model,has,"4,096 units"
summarization,7,14,model,mLSTM,turned,model
summarization,7,14,model,model,into,sentiment classifier
summarization,7,14,model,sentiment classifier,by taking,linear combination
summarization,7,14,model,linear combination,learning,weights
summarization,7,14,model,weights,of,combination
summarization,7,14,model,combination,via,available supervised data
summarization,7,14,model,linear combination,has,of these units
summarization,7,14,model,Model,training,mLSTM
summarization,7,20,model,direct dial,to control,sentiment
summarization,7,20,model,direct dial,overwrite,value
summarization,7,20,model,sentiment,of,resulting text
summarization,7,20,model,value,of,sentiment neuron
summarization,7,32,model,Stays,in,place
summarization,7,32,model,Stays,holds,shape
summarization,7,32,model,Model,has,Stays
summarization,7,34,model,sentiment neuron,adjusting,value
summarization,7,34,model,value,on,character - by- character basis
summarization,7,34,model,Model,has,sentiment neuron
summarization,7,48,model,hierarchical models,adapt,timescales
summarization,7,84,model,Model,through away,junk
summarization,7,95,model,sticks,at,end
summarization,7,95,model,Straight high,has,sticks
summarization,7,95,model,Model,has,Straight high
summarization,7,100,model,character - by- character value,of,sentiment neuron
summarization,7,100,model,character - by- character value,displaying,negative values
summarization,7,100,model,character - by- character value,displaying,positive values
summarization,7,100,model,negative values,as,red
summarization,7,100,model,positive values,as,green
summarization,7,3,results,linear model,achieves,state - of - the - art sentiment analysis accuracy
summarization,7,3,results,state - of - the - art sentiment analysis accuracy,on,small but extensively - studied dataset
summarization,7,3,results,performance,of,previous supervised systems
summarization,7,3,results,previous supervised systems,using,30 - 100x fewer labeled examples
summarization,7,3,results,Results,has,linear model
summarization,7,5,results,Our system,beats,other approaches
summarization,7,5,results,other approaches,on,Stanford Sentiment Treebank
summarization,7,5,results,Results,has,Our system
summarization,7,8,results,our model,learned,interpretable feature
summarization,7,8,results,our model,predicting,next character
summarization,7,8,results,next character,in,Amazon reviews
summarization,7,8,results,next character,resulted in,discovering
summarization,7,8,results,discovering,concept of,sentiment
summarization,7,9,results,general property,of,certain large neural networks
summarization,7,9,results,certain large neural networks,trained to predict,next step or dimension
summarization,7,9,results,next step or dimension,in,inputs
summarization,7,9,results,Results,believe,phenomenon
summarization,7,18,results,sentiment neuron,within,our model
summarization,7,18,results,sentiment neuron,classify,reviews
summarization,7,18,results,our model,classify,reviews
summarization,7,18,results,reviews,as,negative or positive
summarization,7,18,results,Results,has,sentiment neuron
summarization,7,21,results,SENTIMENT,FIXED TO,POSITIVE SENTIMENT
summarization,7,21,results,SENTIMENT,FIXED TO,NEGATIVE
summarization,7,21,results,POSITIVE SENTIMENT,FIXED TO,NEGATIVE
summarization,7,21,results,Results,has,SENTIMENT
summarization,7,22,results,exactly matched seam,to,color contrast
summarization,7,22,results,color contrast,with,other pants
summarization,7,22,results,Nice fitted pants,has,exactly matched seam
summarization,7,22,results,Results,has,Nice fitted pants
summarization,7,23,results,Results,has,Highly recommended
summarization,7,25,results,Results,has,waste of time and money
summarization,7,29,results,crib,without,some kind of embellishment
summarization,7,29,results,Results,Hard to put on,crib
summarization,7,30,results,Results,has,guess
summarization,7,33,results,Comfy,has,looks so cute
summarization,7,33,results,Results,has,Comfy
summarization,7,35,results,system,makes,large updates
summarization,7,35,results,large updates,after,completion
summarization,7,35,results,completion,of,sentences and phrases
summarization,7,35,results,Results,interesting to note,system
summarization,7,38,results,Collecting data,is,easy
summarization,7,38,results,Results,has,Collecting data
summarization,7,41,results,large unsupervised next-step-prediction models,on,large amounts of data
summarization,7,41,results,large unsupervised next-step-prediction models,may,good approach
summarization,7,41,results,Results,training,large unsupervised next-step-prediction models
summarization,7,43,results,promising step,towards,general unsupervised representation learning
summarization,7,43,results,Results,has,Our results
summarization,7,44,results,good quality representations,scaled up,existing model
summarization,7,44,results,existing model,on,carefullychosen dataset
summarization,7,44,results,Results,learn,good quality representations
summarization,7,44,results,Results,scaled up,existing model
summarization,7,46,results,not as strong,for,datasets
summarization,7,46,results,datasets,of,long documents
summarization,7,46,results,Results,has,results
summarization,7,47,results,struggles,to remember,information
summarization,7,47,results,information,over,hundreds to thousands of timesteps
summarization,7,47,results,our character - level model,has,struggles
summarization,7,47,results,Results,suspect,our character - level model
summarization,7,49,results,representation fidelity and performance,on,sentiment analysis and similar tasks
summarization,7,50,results,diverges,from,review data
summarization,7,50,results,input text,has,diverges
summarization,7,50,results,Results,has,model
summarization,7,51,results,broadening,results in,equally informative representation
summarization,7,51,results,corpus,of,text samples
summarization,7,51,results,equally informative representation,applies to,broader domains
summarization,7,51,results,broadening,has,corpus
summarization,7,51,results,Results,worth verifying,broadening
summarization,7,52,results,very large next-step-prediction models,learn,excellent unsupervised representations
summarization,7,52,results,Results,has,Our results
summarization,7,53,results,neural network,to predict,next frame
summarization,7,53,results,neural network,result in,unsupervised representations
summarization,7,53,results,Results,Training,neural network
summarization,7,58,results,her Doolittle newsletter,see,great product
summarization,7,59,results,Results,could n't ascertain,another new one coming out next year
summarization,7,62,results,Results,am,prolific stuff
summarization,7,63,results,contents - information consumer,of,company
summarization,7,63,results,company,has,all the time
summarization,7,65,results,weapons,has,look
summarization,7,66,results,beautiful,Fits,good
summarization,7,70,results,Results,suggest,annoying rear piece
summarization,7,72,results,any man,with,huge pull
summarization,7,72,results,huge pull,down,my back
summarization,7,72,results,huge pull,down,black
summarization,7,72,results,Results,must watch for,any man
summarization,7,76,results,SENTIMENT,FIXED TO,POSITIVE SENTIMENT
summarization,7,76,results,SENTIMENT,FIXED TO,NEGATIVE
summarization,7,76,results,POSITIVE SENTIMENT,FIXED TO,NEGATIVE
summarization,7,76,results,Results,has,SENTIMENT
summarization,7,79,results,So glad,to have,found it again
summarization,7,79,results,Results,n't,So glad
summarization,7,82,results,Results,has,book
summarization,7,83,results,Results,Might,fantastic book
summarization,7,85,results,stop,has,drivel
summarization,7,87,results,Results,use it,all the time
summarization,7,88,results,Results,has,Good worst
summarization,7,90,results,Results,skim-read,entire book
summarization,7,91,results,Results,Do n't waste,your time
summarization,7,96,results,Results,On par with,other buds
summarization,7,103,results,shape,at,first
summarization,7,103,results,Results,could n't figure out,shape
summarization,7,107,results,Results,given it,zero stars
summarization,8,10,ablation-analysis,contradiction,between,objective polarity ( usually negative )
summarization,8,10,ablation-analysis,contradiction,between,sarcastic characteristics
summarization,8,10,ablation-analysis,sarcastic characteristics,conveyed by,author
summarization,8,10,ablation-analysis,Ablation analysis,detection of,contradiction
summarization,8,15,ablation-analysis,Generalizability capabilities,of,models
summarization,8,15,ablation-analysis,differed in nature,significantly impacted,results
summarization,8,15,ablation-analysis,datasets,has,differed in nature
summarization,8,15,ablation-analysis,Ablation analysis,has,Generalizability capabilities
summarization,8,17,ablation-analysis,training,done on,Dataset 1
summarization,8,17,ablation-analysis,training,tested on,Dataset 2
summarization,8,17,ablation-analysis,F1 - score,of,model
summarization,8,17,ablation-analysis,model,was,33.05 %
summarization,8,17,ablation-analysis,Ablation analysis,has,training
summarization,8,18,ablation-analysis,sarcasm,from,text
summarization,8,18,ablation-analysis,sentiment and other contextual clues,detect,sarcasm
summarization,8,18,ablation-analysis,sarcasm,from,text
summarization,8,25,ablation-analysis,sarcastic expressions,are,user-specific
summarization,8,25,ablation-analysis,post more sarcasm,than,others
summarization,8,25,ablation-analysis,user-specific,has,some users
summarization,8,25,ablation-analysis,some users,has,post more sarcasm
summarization,8,25,ablation-analysis,Ablation analysis,observe,sarcastic expressions
summarization,8,38,baselines,CNN - extracted features,fed to,SVM classifier ( CNN - SVM )
summarization,8,39,baselines,separate baseline classifier,consisting of,only the CNN model
summarization,8,39,baselines,only the CNN model,incorporation of,"other models ( e.g. , emotion and sentiment )"
summarization,8,39,baselines,Baselines,has,separate baseline classifier
summarization,8,6,experiments,statements,such as,Is it time for your medication or mine ?
summarization,8,6,experiments,statements,such as,I work 40 hours a week
summarization,8,12,experiments,I love the pain,provides,knowledge
summarization,8,12,experiments,knowledge,sentiment expressed by,author
summarization,8,12,experiments,breakup,describes,contradicting sentiment
summarization,8,21,hyperparameters,word embeddings,used as,input features
summarization,8,21,hyperparameters,Hyperparameters,has,word embeddings
summarization,8,29,hyperparameters,Sentences,represented using,word vectors ( embeddings )
summarization,8,29,hyperparameters,Sentences,provided as,input
summarization,8,29,hyperparameters,Hyperparameters,has,Sentences
summarization,8,30,hyperparameters,Google 's word2vec vectors,employed as,input
summarization,8,30,hyperparameters,Hyperparameters,has,Google 's word2vec vectors
summarization,8,35,hyperparameters,features,from,sarcasm datasets
summarization,8,35,hyperparameters,other features,has,CNN models
summarization,8,35,hyperparameters,sentiment ( S ),has,CNN models
summarization,8,35,hyperparameters,personality ( P ),has,CNN models
summarization,8,35,hyperparameters,Hyperparameters,To obtain,other features
summarization,8,36,hyperparameters,Different training datasets,to train,each model
summarization,8,36,hyperparameters,Hyperparameters,has,Different training datasets
summarization,8,41,hyperparameters,NLTK Twitter Tokenizer,used for,tokenization
summarization,8,41,hyperparameters,Hyperparameters,has,"Usernames , URLs , and hashtags"
summarization,8,41,hyperparameters,Hyperparameters,has,NLTK Twitter Tokenizer
summarization,8,14,model,CNNs,to automatically learn,features
summarization,8,14,model,features,from,sarcasm dataset
summarization,8,14,model,Model,avoid,automatic feature extraction
summarization,8,14,model,Model,rely on,CNNs
summarization,8,19,model,"Pre-trained sentiment , emotion , and personality models",to capture,contextualized information
summarization,8,19,model,contextualized information,from,text
summarization,8,19,model,Model,has,"Pre-trained sentiment , emotion , and personality models"
summarization,8,24,model,local features,in,lower layers
summarization,8,24,model,local features,converted into,global features
summarization,8,24,model,local features,in,higher layers
summarization,8,24,model,global features,in,higher layers
summarization,8,24,model,Model,learns,local features
summarization,8,26,model,personality - based features,incorporated into,sarcasm detection framework
summarization,8,26,model,emotion - based features,incorporated into,sarcasm detection framework
summarization,8,27,model,pre-trained models,to extract,sarcasm-related features
summarization,8,27,model,sarcasm-related features,from,dataset
summarization,8,28,model,CNN Framework CNNs,effective at modeling,hierarchy
summarization,8,28,model,hierarchy,of,local features
summarization,8,28,model,Model,has,CNN Framework CNNs
summarization,8,31,model,parameters,for,word vectors
summarization,8,31,model,word vectors,learned during,training phase
summarization,8,31,model,Model,has,Non-static representations
summarization,8,32,model,Max pooling,applied to,feature maps
summarization,8,32,model,feature maps,to generate,features
summarization,8,32,model,Model,has,Max pooling
summarization,8,33,model,fully connected layer,followed by,softmax layer
summarization,8,33,model,softmax layer,for outputting,final prediction
summarization,8,33,model,Model,has,fully connected layer
summarization,8,20,results,"Hand-crafted features ( e.g. , n-grams )",somewhat useful for,sarcasm detection
summarization,8,20,results,"Hand-crafted features ( e.g. , n-grams )",will,very sparse feature vector representations
summarization,8,20,results,"Hand-crafted features ( e.g. , n-grams )",produce,very sparse feature vector representations
summarization,8,20,results,Results,has,"Hand-crafted features ( e.g. , n-grams )"
summarization,8,43,results,performances,of,CNN and CNN - SVM classifier
summarization,8,43,results,CNN and CNN - SVM classifier,applied to,all datasets
summarization,8,43,results,Results,has,performances
summarization,8,44,results,models ( specifically CNN - SVM ),combine,sarcasm features
summarization,8,44,results,models ( specifically CNN - SVM ),combine,emotion features
summarization,8,44,results,models ( specifically CNN - SVM ),combine,sentiment features
summarization,8,44,results,models ( specifically CNN - SVM ),combine,personality traits features
summarization,8,44,results,all the other models,with the exception of,baseline model
summarization,8,44,results,outperforms,has,all the other models
summarization,8,45,results,Results,of,state - of - the - art model
summarization,8,46,results,proposed model,has,consistently outperforms
summarization,8,46,results,consistently outperforms,has,all the other models
summarization,8,46,results,Results,has,proposed model
summarization,9,17,ablation-analysis,nearby utterances,engages,audience
summarization,9,17,ablation-analysis,Ablation analysis,included,nearby utterances
summarization,9,22,baselines,two frameworks,for,fusing modalities
summarization,9,22,baselines,unimodal features,concatenated and fed into,various contextual LSTM networks
summarization,9,22,baselines,Non-hierarchical Framework,has,unimodal features
summarization,9,39,baselines,F1,has,Context-Independent Features
summarization,9,50,baselines,Different variants,of,LSTM model
summarization,9,50,baselines,unimodal features,used directly with,SVM
summarization,9,50,baselines,SVM,for,classification
summarization,9,50,baselines,sc-LSTM,has,unidirectional LSTM cells
summarization,9,50,baselines,uni-SVM,has,unimodal features
summarization,9,50,baselines,Baselines,has,Different variants
summarization,9,41,experimental-setup,Audio feature extraction,performed using,openSMILE open-source software
summarization,9,41,experimental-setup,openSMILE open-source software,where,low-level features
summarization,9,41,experimental-setup,low-level features,such as,voice intensity and pitch
summarization,9,57,experimental-setup,train / test splits,are,disjoint
summarization,9,57,experimental-setup,disjoint,with respect to,speakers
summarization,9,57,experimental-setup,Experimental setup,has,train / test splits
summarization,9,30,experiments,MOUD dataset,involved,some translation
summarization,9,6,model,long short - term memory ( LSTM ) model,enables,utterances ( units of speech bound by breathes or pauses )
summarization,9,6,model,utterances ( units of speech bound by breathes or pauses ),to capture,contextual information
summarization,9,6,model,Model,based on,long short - term memory ( LSTM ) model
summarization,9,9,model,Multimodal information,By combining,vocal modulations and facial expressions
summarization,9,9,model,vocal modulations and facial expressions,with,textual information
summarization,9,9,model,vocal modulations and facial expressions,enrich,feature learning process
summarization,9,9,model,feature learning process,to better understand,affective states
summarization,9,9,model,affective states,of,opinion holders
summarization,9,9,model,Model,Why,Multimodal information
summarization,9,10,model,other behavioral cues,in,vocal and visual modalities
summarization,9,10,model,Model,could be,other behavioral cues
summarization,9,12,model,"order , inter-dependencies , and relations",among,utterances
summarization,9,12,model,utterances,in,video
summarization,9,13,model,surrounding context,help to,better classify
summarization,9,13,model,better classify,sentiment conveyed by,utterances
summarization,9,13,model,Model,has,surrounding context
summarization,9,14,model,"audio , visual , and textual information",to tackle,sentiment and emotion recognition tasks
summarization,9,14,model,combined,to tackle,sentiment and emotion recognition tasks
summarization,9,14,model,Model,has,"audio , visual , and textual information"
summarization,9,24,model,unimodal features,feed,each unimodal feature
summarization,9,24,model,each unimodal feature,has,LSTM network
summarization,9,25,model,framework,as having,some hierarchy
summarization,9,25,model,Model,Think of,framework
summarization,9,34,model,visual modality,caries,more generalized information
summarization,9,34,model,Model,has,visual modality
summarization,9,38,model,few ideas,try to improve,current work
summarization,9,40,model,Textual feature extraction,performed using,convolutional neural network ( CNN )
summarization,9,40,model,convolutional neural network ( CNN ),where,input
summarization,9,40,model,transcription of each utterance,represented by,concatenation of corresponding word2vec word vectors
summarization,9,40,model,Model,has,Textual feature extraction
summarization,9,43,model,Visual feature extraction,performed using,3D - CNN
summarization,9,43,model,3D - CNN,where,frame- level features
summarization,9,43,model,Model,has,Visual feature extraction
summarization,9,45,model,LSTM - based network,to perform,context-dependent feature extraction
summarization,9,45,model,context-dependent feature extraction,by modeling,relations
summarization,9,45,model,relations,among,utterances
summarization,9,45,model,Model,has,LSTM - based network
summarization,9,46,model,unimodal features,fed as,input
summarization,9,46,model,input,to,LSTM layer
summarization,9,46,model,LSTM layer,produces,contextualized features
summarization,9,46,model,Model,has,unimodal features
summarization,9,52,model,output,of,first level
summarization,9,52,model,first level,concatenated and fed into,"another LSTM network ( i.e. , second level )"
summarization,9,52,model,Model,has,output
summarization,9,66,model,more advanced idea,fusion part of,framework
summarization,9,16,results,Results,Without,any context
summarization,9,19,results,highly subjective,train,machine
summarization,9,19,results,machine,to detect,correlations
summarization,9,19,results,correlations,has,automatically
summarization,9,26,results,sc - LSTM and bc - LSTM models,perform,best
summarization,9,26,results,best,out of,LSTM variants
summarization,9,26,results,best,including,uni-SVM model
summarization,9,26,results,first level,has,unimodal features LSTM variants
summarization,9,26,results,Results,In,first level
summarization,9,27,results,contextual information,when classifying,utterances
summarization,9,27,results,Results,importance of considering,contextual information
summarization,9,29,results,unimodal classifiers,trained on,textual information
summarization,9,29,results,unimodal classifiers,perform,best
summarization,9,29,results,best,compared to,other individual modalities
summarization,9,29,results,Results,has,unimodal classifiers
summarization,9,31,results,modalities,tend to,boost
summarization,9,31,results,boost,has,performance
summarization,9,31,results,Results,combining,modalities
summarization,9,35,results,fusing,improved,model
summarization,9,35,results,modalities,improved,model
summarization,9,35,results,fusing,has,modalities
summarization,9,35,results,Results,has,fusing
summarization,9,58,results,MOSI,contains,video- based topic reviews
summarization,9,58,results,video- based topic reviews,annotated by,sentiment polarity
summarization,9,58,results,video- based topic reviews,annotated by,sentiment polarity
summarization,9,58,results,product review videos,annotated by,sentiment polarity
summarization,9,58,results,scripted affect-related utterances,annotated by,emotion categories
summarization,9,59,results,hierarchical model,has,significantly outperform
summarization,9,59,results,significantly outperform,has,non-hierarchical frameworks
summarization,9,59,results,Results,observe,hierarchical model
summarization,9,63,results,own datasets,label them,automatically
summarization,9,63,results,own datasets,rendering,large-scale datasets
summarization,9,64,results,Results,keep in mind,domain
summarization,9,65,results,more cases,where,contextualized information
summarization,9,65,results,contextualized information,helps with,sentiment classification
summarization,9,65,results,Results,interesting to see,more cases
summarization,10,36,ablation-analysis,RNTN,could capture,effect
summarization,10,36,ablation-analysis,effect,of,negative words
summarization,10,36,ablation-analysis,negative words,in,positive and negative sentiment sentences
summarization,10,36,ablation-analysis,Ablation analysis,suggests,RNTN
summarization,10,6,baselines,"215,154 phrases",with,fine- grained sentiment labels
summarization,10,6,baselines,fine- grained sentiment labels,has,5 classes )
summarization,10,20,baselines,Baselines,has,RNN : Recursive Neural Network
summarization,10,23,baselines,MV - RNN,has,Matrix-Vector RNN
summarization,10,23,baselines,Baselines,has,MV - RNN
summarization,10,28,baselines,Baselines,has,RNTN
summarization,10,9,experiments,Sentiment Sentiment Treebank Corpus,of,"11,855 sentences"
summarization,10,9,experiments,"11,855 sentences",with,fully labelled parse trees
summarization,10,11,experiments,label,using,crowdsourcing
summarization,10,11,experiments,crowdsourcing,on,Amazon Mechanical Turk
summarization,10,11,experiments,movie reviews dataset,has,normalise
summarization,10,17,hyperparameters,initialized randomly,from,uniform distribution
summarization,10,17,hyperparameters,Hyperparameters,has,word vectors
summarization,10,18,hyperparameters,classification task,use,compositions word vectors
summarization,10,18,hyperparameters,compositions word vectors,as input for,softmax
summarization,10,18,hyperparameters,Hyperparameters,For,classification task
summarization,10,21,hyperparameters,weight matrix,to be,learnt
summarization,10,25,hyperparameters,Matrix,for,each word
summarization,10,25,hyperparameters,each word,initialized as,identity matrix
summarization,10,25,hyperparameters,identity matrix,plus,small Gaussian noise
summarization,10,25,hyperparameters,Hyperparameters,has,Matrix
summarization,10,26,hyperparameters,Hyperparameters,For,parse tree
summarization,10,27,hyperparameters,Number of parameters,depend on,size of vocabulary
summarization,10,27,hyperparameters,Number of parameters,could be,very large
summarization,10,27,hyperparameters,Hyperparameters,Con,Number of parameters
summarization,10,27,hyperparameters,Hyperparameters,has,Number of parameters
summarization,10,31,hyperparameters,optimal word vector size,between,25 and 35
summarization,10,31,hyperparameters,Hyperparameters,has,optimal word vector size
summarization,10,7,model,Recursive Neural Tensor Network - Model,to learn,fine- grained sentiment labels
summarization,10,7,model,Model,has,Recursive Neural Tensor Network - Model
summarization,10,15,model,given n-gram,into,binary tree
summarization,10,15,model,each word,using,d-dimensional vector
summarization,10,15,model,Model,Parse,given n-gram
summarization,10,16,model,Recursive Neural Models,Compute,parent vectors
summarization,10,16,model,parent vectors,using,bottom - up approach
summarization,10,16,model,parent vectors,using,different composition functions
summarization,10,16,model,Model,has,Recursive Neural Models
summarization,10,22,model,Model,has,Con Input vectors
summarization,10,24,model,every word and phrase,as,vector and a matrix
summarization,10,24,model,Model,Represent,every word and phrase
summarization,10,29,model,V,is,tensor
summarization,10,29,model,tensor,defines,multiple bilinear forms
summarization,10,29,model,Model,has,V
summarization,10,33,model,Each slice,of,tensor V
summarization,10,33,model,Model,has,Each slice
summarization,10,13,results,shorter phrases,are,neutral
summarization,10,13,results,longer phrases,have,stronger sentiments
summarization,10,14,results,5 - class classification,to capture,variability
summarization,10,14,results,variability,has,of sentiments
summarization,10,14,results,Results,has,5 - class classification
summarization,10,32,results,affected,by,word vectors
summarization,10,32,results,affected,using,word vectors
summarization,10,32,results,word vectors,from,say Glove
summarization,10,32,results,results,has,affected
summarization,10,32,results,Results,interesting to see how are,results
summarization,10,32,results,Results,interesting to see how are,affected
summarization,10,35,results,Full Sentence Binary Sentiment RNTN,pushes,state of the art
summarization,10,35,results,state of the art,on,short phrases
summarization,10,35,results,short phrases,to,85.4 %
summarization,10,35,results,outperforms,has,other models
summarization,10,35,results,Results,has,Full Sentence Binary Sentiment RNTN
summarization,11,16,ablation-analysis,table,showcase,which word
summarization,11,16,ablation-analysis,which word,contributes,most
summarization,11,16,ablation-analysis,most,to,aspect sentiment polarity
summarization,11,16,ablation-analysis,aspect sentiment polarity,by visualising,sentence attention vectors
summarization,11,18,ablation-analysis,model,n't handle,ef ciently
summarization,11,18,ablation-analysis,Ablation analysis,In,error analysis
summarization,11,36,baselines,column - wise softmax,to get,target- to-sentence attention
summarization,11,37,baselines,row-wise softmax,to get,sentence - to- target attention
summarization,11,10,experiments,sentiment class,with,highest probability
summarization,11,10,experiments,highest probability,is,predicted label
summarization,11,10,experiments,predicted label,for,sentence
summarization,11,10,experiments,sentence,given,aspect target
summarization,11,23,experiments,two domain-speci c datasets,from,SemEval 2014 Task 4
summarization,11,5,model,AOA module,jointly learns,representations
summarization,11,5,model,AOA module,explicitly captures,interaction
summarization,11,5,model,representations,for,aspects and sentences
summarization,11,5,model,interaction,between,aspects and context sentences
summarization,11,5,model,Model,has,AOA module
summarization,11,8,model,nal sentence representation,weighted sum of,sentence hidden states
summarization,11,8,model,sentence hidden states,using,sentence attention
summarization,11,8,model,sentence attention,from,AOA module
summarization,11,8,model,Model,has,nal sentence representation
summarization,11,9,model,nal sentence representation,feed into,linear layer
summarization,11,9,model,linear layer,with,softmax function
summarization,11,9,model,softmax function,to output,probabilities
summarization,11,9,model,probabilities,of,sentiment classes
summarization,11,9,model,Model,has,nal sentence representation
summarization,11,21,model,prior language knowledge,to,AOA neural network
summarization,11,21,model,Model,incorporate,sentences ' grammar structures
summarization,11,27,model,4 main components,in,architecture
summarization,11,29,model,Word embedding,is,standardised step
summarization,11,29,model,standardised step,convert,text sentence and aspect target
summarization,11,29,model,text sentence and aspect target,into,numerical representations
summarization,11,29,model,Model,has,Word embedding
summarization,11,31,model,word vectors,feed them into,two bi-LSTM
summarization,11,31,model,two bi-LSTM,to learn,hidden semantics
summarization,11,31,model,hidden semantics,of,words
summarization,11,31,model,words,in,sentence and aspect target
summarization,11,31,model,Model,get,word vectors
summarization,11,33,model,attention weights,for,text
summarization,11,33,model,text,using,AOA module
summarization,11,33,model,Model,calculate,attention weights
summarization,11,35,model,pair-wise interaction matrix,between,two hidden states
summarization,11,35,model,correlation,of,word pair
summarization,11,35,model,Model,Calculate,pair-wise interaction matrix
summarization,11,38,model,column- wise average,to get,target - level attention
summarization,11,38,model,target - level attention,tells us,important parts
summarization,11,38,model,important parts,in,aspect target
summarization,11,38,model,Model,Calculate,column- wise average
summarization,11,39,model,nal sentence - level attention,weighted sum of,each individual target - tosentence attention
summarization,11,39,model,Model,has,nal sentence - level attention
summarization,11,6,results,laptop and restaurant datasets,has,outperforms
summarization,11,6,results,outperforms,has,previous LSTM - based architectures
summarization,11,6,results,Results,on,laptop and restaurant datasets
summarization,11,15,results,AOA - LSTM,performed,best
summarization,11,15,results,best,in comparisons to,other baseline methods
summarization,11,15,results,Results,has,AOA - LSTM
summarization,11,24,results,Accuracy,is,evaluation metric
summarization,11,24,results,Results,has,Accuracy
summarization,12,4,baselines,skip-gram,in,word embeddings
summarization,12,4,baselines,skip-though,in,sentence embeddings
summarization,12,7,baselines,textual entailment data,to train,sentence embeddings layer
summarization,12,7,baselines,sentence embeddings layer,calls,InferSent
summarization,12,21,baselines,best approach,is,Bi-directional LSTM
summarization,12,21,baselines,Bi-directional LSTM,with,max polling
summarization,12,23,baselines,embeddings,by,your self
summarization,12,32,baselines,InferSent,uses,supervised learning
summarization,12,32,baselines,supervised learning,to compute,word vectors
summarization,12,33,baselines,InferSent,leverages,word embeddings ( GloVe / fastText )
summarization,12,33,baselines,word embeddings ( GloVe / fastText ),to build,sentence embeddings
